what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343161595217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343161599802
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343161599902
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1343161605103
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1343161605133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343161649528
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343161650860
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343161651721
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343161653785
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343161656656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343161656736
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343161657816
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1343161660568
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1343161661248
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1343161661358
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1343161661870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343161663442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343161680027
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343161695553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343161695783
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343161697905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343161764518
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343161766618
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343161766618
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343161767490
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343161767490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343161773663
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343161774524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343161776217
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1343161776948
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1343161782009
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343161788902
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343161788922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343161794213
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343161810229
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343161813707
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343161813707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343161818254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343161820306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343162404493
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343162405553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343162559138
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343162567472
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343162567492
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343162570356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343162575399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343162584772
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343162591513
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343163329284
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343163329934
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343166616555
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343166620327
started,bundle,org.eclipse.wb.swing,1.3.0.r37x201202021417,"org.eclipse.wb.swing",1343166627471
started,bundle,org.eclipse.wb.swing.databinding,1.3.0.r37x201202021417,"org.eclipse.wb.swing.databinding",1343166627931
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1343166628521
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1343166628581
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343166631943
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1343166640027
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343166677469
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343167152544
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343167154114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343167158494
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343167160325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343167163105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343167167909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343167176493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343167184477
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343167184919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343167193722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343167195142
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343167197022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343167209161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343167212463
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343167212940
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343167212980
