what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342909997543
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342910008585
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1342910011439
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342910031705
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342910036022
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342910065376
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342910069583
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342910074336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342910076343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342910111562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342910114696
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342910120753
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342910123948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342910143367
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342910170157
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342910188890
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342910189540
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342910253516
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342910259712
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1342910298794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342910299641
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342910300100
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342910300511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342910300944
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342910306981
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342910311592
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1342910324763
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342910327044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342910390648
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342910537217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342910901039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342910907911
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342910933994
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342910957079
