what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343773453163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343773502372
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1343773505683
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343773537332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343773539201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343773540483
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1343773540520
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343773544134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343773579220
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343773579256
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343773581373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343773583724
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343773586184
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343773648673
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343773673395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343773683789
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1343773708189
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343773712423
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1343773715261
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343773716954
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343773717372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343773720526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343773743019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343773743054
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343773744182
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343773747611
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1343773747612
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343773748747
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343773750668
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343773753635
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343773755768
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343773756562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343773758366
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343773758852
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343773759462
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343773759907
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343773760537
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343773760847
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343773761118
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343773761494
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343773761803
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343773762143
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343773762455
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343773762842
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343773764682
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343773771430
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343773776468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343773777138
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343773782730
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1343773782928
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1343773782977
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343773783517
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1343773783721
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1343773783754
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1343773785078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1343773785360
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343773785820
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1343773786613
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1343773786918
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343773787393
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343773791439
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1343773792507
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1343773792507
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343773793889
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1343773793889
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1343773796573
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343773799825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343773844472
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343773844504
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1343773844705
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1343773844771
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1343773846202
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343773856579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343773880972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343773883595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343773886430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343773886459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343773887416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343773890891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343773925116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343773927452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343773931445
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343773931482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343773932542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343773945819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343773963598
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1343773964246
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1343773972327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343773986065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343774011568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343774011594
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343774012570
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343774014163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343774016884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343774016923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343774017970
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343774019043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343774020888
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1343774026215
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1343774026216
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343774028409
closed,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1343774029770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343774031865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343774033448
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1343774033480
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1343774039406
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1343774039406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343774053410
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343774662470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343774666229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343774703989
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343774705399
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343774705841
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343774747082
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1343774747291
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1343774747340
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343774750846
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1343774750847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343774759306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343774799095
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343774811298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343774815247
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343774838181
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343774842789
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1343774849607
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1343774856208
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1343774864867
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343774868089
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1343774869273
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1343774872357
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343774873052
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343774878130
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343774901615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343774907832
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343774910354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343774913904
