what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343168795176
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1343168842317
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343168851593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343168868097
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343168876829
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343168877029
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343168877209
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343168877429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343168877649
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343168878129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343168897807
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343168908882
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1343168916593
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1343168916643
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1343168927665
closed,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1343168927665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343168935166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343168970182
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343168997265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343169036293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343169048529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343169049289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343169074952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343169076884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343169164047
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343169193314
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343169275996
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343169299829
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1343169304099
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343169308251
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343169358147
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343169358177
