what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342567369710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342567372131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342567389510
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342567394620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342567395785
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342567447369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342567448305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342567455780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342567465478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342567523435
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342567534279
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342567534571
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342567534623
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342567563932
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342567612750
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342567630768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342567633589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342567660795
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342567670224
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342567671596
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342567677050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342567679021
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342567679723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342567686678
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342567695650
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342567709163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342567724385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342567783430
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342567872677
