what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340147755531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340147802610
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340147810186
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340147815132
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340147822478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340147840270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340147840483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340147849750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340147852675
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340147856545
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340147881861
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340147887298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340147889560
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340147892134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340147913790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340147935364
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340147965956
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340147975740
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1340147992827
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340148000769
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340148005119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340148011638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340148011820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340148012764
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340148012914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340148017233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340148018319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340148024954
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340148026139
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340148027290
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340148050940
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340148072335
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1340148158412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340148265109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340148266820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340148306008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340148313182
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340148348795
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340148361358
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340148366373
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340148371539
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340148383435
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340148385173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340148433533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340148445163
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340148458952
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1340148466965
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340148475080
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1340148487677
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340148489619
