what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340145154834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340145158023
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340145159695
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340145160943
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340145161682
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340145162611
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340145163444
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340145164181
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340145165458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340145213803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340145260107
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340145264657
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340145267485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340145270882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340145272379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340145274323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340145279082
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340145284151
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340145284191
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340145289098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340145289165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340145289268
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340145293815
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340145293969
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340145293999
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340145296313
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340145301865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340145301941
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340145302080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340145304090
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340145304205
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340145304240
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340145305597
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340145305597
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340145306959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340145310138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340145310226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340145310347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340145311854
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340145311955
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340145311989
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340145313134
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340145313134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340145315408
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340145315497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340145315624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340145317107
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340145317260
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340145317296
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340145318977
