what,kind,bundleId,bundleVersion,description,time
no handler,command,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core.commands.switch",1341959964736
no handler,command,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core.commands.switch",1341959964906
no handler,command,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core.commands.switch",1341959967168
no handler,command,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core.commands.switch",1341959967317
no handler,command,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core.commands.switch",1341959967481
no handler,command,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core.commands.switch",1341959967647
no handler,command,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core.commands.switch",1341959967809
no handler,command,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core.commands.switch",1341959967961
no handler,command,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core.commands.switch",1341959968113
no handler,command,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core.commands.switch",1341959968261
no handler,command,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core.commands.switch",1341959976227
no handler,command,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core.commands.switch",1341959976397
no handler,command,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core.commands.switch",1341959976569
no handler,command,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core.commands.switch",1341959976737
no handler,command,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core.commands.switch",1341959976901
no handler,command,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core.commands.switch",1341959977104
no handler,command,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core.commands.switch",1341959977371
no handler,command,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core.commands.switch",1341959977566
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1341960055366
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1341960074748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341960093331
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341960098519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.customizePerspective",1341960098543
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1341960099784
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.SourceView",1341960099908
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.SourceView",1341960099927
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1341960107721
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1341960118572
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1341960121986
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1341960131725
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1341960131822
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1341960137895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341960140772
started,bundle,org.eclipse.wb.runtime.lib,1.3.0.r37x201202052311,"org.eclipse.wb.runtime.lib",1341960141144
started,bundle,org.eclipse.wb.swing.FormLayout,1.3.0.r37x201202021417,"org.eclipse.wb.swing.FormLayout",1341960141390
started,bundle,org.eclipse.wb.core.databinding,1.3.0.r37x201202052311,"org.eclipse.wb.core.databinding",1341960143306
started,bundle,org.eclipse.wb.swing.MigLayout.lib,1.3.0.r37x201202021417,"org.eclipse.wb.swing.MigLayout.lib",1341960144256
started,bundle,org.eclipse.wb.swing.MigLayout,1.3.0.r37x201202021417,"org.eclipse.wb.swing.MigLayout",1341960144348
started,bundle,org.eclipse.wb.swing.jsr296,1.3.0.r37x201202021417,"org.eclipse.wb.swing.jsr296",1341960146525
started,bundle,org.eclipse.wb.swing.java6,1.3.0.r37x201202021417,"org.eclipse.wb.swing.java6",1341960149999
started,bundle,org.eclipse.wb.layout.group,1.3.0.r37x201202060028,"org.eclipse.wb.layout.group",1341960150031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341960151394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341960163253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341960165671
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341960174697
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341960176810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341960183569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341960201540
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341960214185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341960214456
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341960233937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341960237154
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341960241367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341960243418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341960246683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341960250493
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341960254798
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341960258425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341960260910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341960262416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341960263364
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341960265918
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341960268595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341960270906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341960272667
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341960277073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341960280450
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341960300906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341960303187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341960307040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341960320688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341960320736
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341960324762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341960326615
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341960330721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341960366104
