what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342838535530
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342838556855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342838560485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342838686438
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342838693237
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342838740300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342838747518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342838747596
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342838750969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342838777839
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342838778644
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342838780419
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342838789176
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342838790702
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342838798232
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1342838801174
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1342838807976
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1342838809308
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342838812073
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1342838812073
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342838813892
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1342838814097
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1342838814489
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342838816796
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1342838816796
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342838817982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342838824852
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342838826773
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342838833693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342838835383
opened,editor,,,"org.eclipse.ui.systemInPlaceEditor",1342838835403
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1342838835472
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342838837506
closed,editor,,,"org.eclipse.ui.systemInPlaceEditor",1342838837506
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342838850863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342838871097
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342838873554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342838875598
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342838876861
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342838876874
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342838877921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342838881013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342838888024
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342838908041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342838917536
