what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341952181792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341952184680
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1341952212777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1341952215200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341952219828
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1341952254685
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341952302741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341952304090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341952308113
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341952315196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341952317169
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341952319374
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1341952351653
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1341952371629
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341952378876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341952381272
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341952384178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341952403306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341952427784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341952429923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341952452556
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1341952456020
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341952457252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341952459538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341952467644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341952482038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341952501529
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341952525727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341952580163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341952586254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341952586384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341952613407
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341952613487
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341952613626
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341952616109
