what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342904492354
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342904495112
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342904495155
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342904519667
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342904519668
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342904637671
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342904637936
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342904637982
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1342904661659
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342904664556
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342904882748
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342904941662
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342904943672
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342904973949
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342904974940
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342904983788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342904988566
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342905017142
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342905018811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342905019256
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342905019780
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342905022566
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342905053566
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342905059207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342905064855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342905064947
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342905066892
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342905093911
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342905104460
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342905107525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342905177040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342905180999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342905182563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342905186124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342905186416
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342905222535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342905229037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342905276850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342905283960
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342905285475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342905306456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342905308256
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342905309085
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342905312174
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1342905328674
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1342905330634
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342905338598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342905340366
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342905346395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342905348291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342905353720
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342905355026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342905366419
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342905418138
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342905422709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342905431175
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342905438104
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342905438976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342905470006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342905472715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342905476683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342905488018
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342905538917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342905540058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342905642942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342905643354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342905652395
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342905665203
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342905668429
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342905715296
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342905719156
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342905732808
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342905745575
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342905752423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342905763808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342905763896
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1342906366849
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1342906368464
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342906383612
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342906384937
