what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848026117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848043952
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342848128051
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848129913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848139245
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342848177146
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342848198712
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342848239213
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342848239267
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342848244788
closed,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342848244789
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342848245829
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342848246059
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342848246104
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342848247695
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342848247695
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342848249950
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342848255696
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342848255742
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342848257503
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342848257503
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342848258941
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342848260547
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342848260595
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342848263694
closed,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342848263694
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342848265065
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342848286832
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342848286879
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342848294864
closed,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342848294864
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342848297203
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342848310174
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342848310224
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342848313850
closed,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342848313850
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342848316514
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342848318138
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342848318198
