what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342570186683
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342570187166
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342570187253
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342570188810
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1342570194042
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342570194787
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342570196232
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342570200862
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342570208952
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342570209814
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342570212586
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342570215606
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342570221235
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342570222631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342570223772
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342570233365
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342570233930
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342570234383
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342570234788
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342570238762
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342570239082
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342570250410
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342570254751
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342570254751
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342570256094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342570259027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342570267829
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342570268240
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342570268329
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342570269696
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1342570278989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342570279497
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342570280675
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1342570281293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342570281784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342570291533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342570298210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342570298291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342570301346
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342570301421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342570310046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342570310081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342570312817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342570312848
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342570318025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342570318060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342570329777
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342570329810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342570332782
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342570332842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342570335162
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342570335195
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342570342841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342570342873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342570348077
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342570348110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342570355334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342570355404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342570359431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342570359463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342570361830
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342570361863
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342570375138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342570375230
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342570378237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342570382762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342570417601
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342570420427
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1342570422697
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1342570423525
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1342570423726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1342570428290
