what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1341950209368
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1341950209369
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1341950209370
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1341950209370
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1341950209372
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1341950209374
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1341950209375
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1341950209376
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1341950209377
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1341950209378
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1341950209378
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1341950209379
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1341950209381
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1341950209392
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1341950209393
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1341950209395
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1341950209396
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1341950209397
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1341950209397
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1341950209398
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1341950209411
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1341950209412
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1341950209414
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1341950209415
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1341950209415
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1341950209416
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1341950209434
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1341950209435
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1341950209437
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1341950209438
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1341950209439
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1341950209441
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1341950209454
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1341950209455
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1341950209457
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1341950209486
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1341950209486
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1341950209487
started,bundle,org.eclipse.wb.swing,1.3.0.r37x201202021417,"org.eclipse.wb.swing",1341950209504
started,bundle,org.eclipse.wb.swing.databinding,1.3.0.r37x201202021417,"org.eclipse.wb.swing.databinding",1341950209528
os,sysinfo,,,"win32",1341950209532
arch,sysinfo,,,"x86",1341950209532
ws,sysinfo,,,"win32",1341950209532
locale,sysinfo,,,"en_CA",1341950209532
processors,sysinfo,,,"2",1341950209532
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1341950209532
java.runtime.version,sysinfo,,,"1.7.0_05-b05",1341950209532
java.specification.name,sysinfo,,,"Java Platform API Specification",1341950209532
java.specification.vendor,sysinfo,,,"Oracle Corporation",1341950209532
java.specification.version,sysinfo,,,"1.7",1341950209532
java.vendor,sysinfo,,,"Oracle Corporation",1341950209532
java.version,sysinfo,,,"1.7.0_05",1341950209532
java.vm.info,sysinfo,,,"mixed mode",1341950209532
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1341950209532
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1341950209532
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1341950209532
java.vm.specification.version,sysinfo,,,"1.7",1341950209532
java.vm.vendor,sysinfo,,,"Oracle Corporation",1341950209532
java.vm.version,sysinfo,,,"23.1-b03",1341950209532
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1341950209555
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1341950210861
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1341950211368
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341950215501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341950292444
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1341950295151
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1341950315276
started,bundle,org.eclipse.wb.os,1.3.0.r37x201202052311,"org.eclipse.wb.os",1341950325974
started,bundle,org.eclipse.wb.os.win32,1.3.0.r37x201202052311,"org.eclipse.wb.os.win32",1341950325994
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1341950354452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341950383862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341950383974
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341950391607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1341950415221
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341950417368
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1341950419024
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1341950419082
closed,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1341950419111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341950426058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341950683545
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1341950690082
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1341950690508
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1341950700983
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341950702147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341950725603
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1341950727215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341950730683
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341950736132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341950742901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341950746375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341950754102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341950767778
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1341950768226
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1341950768295
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1341950770608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1341950772166
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1341950772513
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1341950772658
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1341950773524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1341950774171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1341950778639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341950808325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341950808417
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341950812565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341950812608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341950815151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341950815238
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341950818212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341950818250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341950824726
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341950824801
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1341950847702
