what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343174852070
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343174860414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343174866618
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343174867438
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1343174872701
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1343174873571
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1343174876822
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343174890519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343174916113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343174925348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343175208268
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343175226176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343175261526
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1343175279552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343175282262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343175299434
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343175319034
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343175323564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343175336282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343175352227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343175361164
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343175365254
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343175366828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343175371227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343175373529
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343175376398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343175423651
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343175439191
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343175441552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343175446333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343175447984
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1343175453072
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343175478053
