what,kind,bundleId,bundleVersion,description,time
error,log,,,"Unhandled event loop exception",1342557413093
error,log,,,"Unhandled event loop exception",1342557413110
error,log,,,"Unhandled event loop exception",1342557413133
error,log,,,"Unhandled event loop exception",1342557413136
error,log,,,"Unhandled event loop exception",1342557413147
error,log,,,"Unhandled event loop exception",1342557413150
error,log,,,"Unhandled event loop exception",1342557413157
error,log,,,"Unhandled event loop exception",1342557413173
error,log,,,"Unhandled event loop exception",1342557413181
error,log,,,"Unhandled event loop exception",1342557413197
error,log,,,"Unhandled event loop exception",1342557413212
error,log,,,"Unhandled event loop exception",1342557413252
error,log,,,"Unhandled event loop exception",1342557413439
error,log,,,"Unhandled event loop exception",1342557413450
error,log,,,"Unhandled event loop exception",1342557413455
error,log,,,"Unhandled event loop exception",1342557413463
error,log,,,"Unhandled event loop exception",1342557413471
error,log,,,"Unhandled event loop exception",1342557413477
error,log,,,"Unhandled event loop exception",1342557413486
error,log,,,"Unhandled event loop exception",1342557413493
error,log,,,"Unhandled event loop exception",1342557413500
error,log,,,"Unhandled event loop exception",1342557413509
error,log,,,"Unhandled event loop exception",1342557413517
error,log,,,"Unhandled event loop exception",1342557413525
error,log,,,"Unhandled event loop exception",1342557413533
error,log,,,"Unhandled event loop exception",1342557413542
error,log,,,"Unhandled event loop exception",1342557413776
error,log,,,"Unhandled event loop exception",1342557413783
error,log,,,"Unhandled event loop exception",1342557413816
error,log,,,"Unhandled event loop exception",1342557413821
error,log,,,"Unhandled event loop exception",1342557413825
error,log,,,"Unhandled event loop exception",1342557413839
error,log,,,"Unhandled event loop exception",1342557413855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342557430568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342557435426
error,log,,,"Unhandled event loop exception",1342557447408
error,log,,,"Unhandled event loop exception",1342557447425
error,log,,,"Unhandled event loop exception",1342557447439
error,log,,,"Unhandled event loop exception",1342557447456
error,log,,,"Unhandled event loop exception",1342557447493
error,log,,,"Unhandled event loop exception",1342557447499
error,log,,,"Unhandled event loop exception",1342557447511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342557454062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342557455916
