what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342016387728
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342016410583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016412705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016413906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016446713
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016448133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342016488896
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016489644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016492546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342016523216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016524682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016527646
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016534666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016536117
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016540268
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016541609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016560516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016562700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016564635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016566928
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016594431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016596131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016631247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016673242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016678421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016679607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016680793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016696486
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016704662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016716381
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016725964
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016730425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016790922
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016795946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016795992
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016800064
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342016808332
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342016815430
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342016815789
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342016816444
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342016822341
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342016823105
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342016831170
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342016835476
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342016839875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342016842574
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342016860483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342016868345
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1342016868860
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342016878282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016891979
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016892073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016897393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016897439
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016901589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016901683
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342016909451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016911370
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016914709
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016918952
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016931105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016935317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016938141
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342016962539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016967516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016972336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016975050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016976111
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342016976704
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1342016981883
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1342016982008
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1342016982086
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1342016982133
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1342016982180
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1342016982195
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1342016982195
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1342016982195
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1342016982289
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1342016982336
stopped,bundle,org.eclipse.help.webapp,3.6.1.r37_20110929,"org.eclipse.help.webapp",1342016982538
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1342016982538
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1342016982538
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1342016982632
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1342016982835
stopped,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1342016983552
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1342016983755
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1342126691533
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1342126691535
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1342126691542
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1342126691543
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1342126691544
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1342126691546
