what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343428489479
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343428519372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343428522303
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343428535075
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1343428535820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343428547566
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343428580826
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343428585989
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1343428610593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343428622292
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343428625423
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343428626627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343428633007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343428642822
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1343428642878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343428654707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343428668222
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343428675605
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1343428679054
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343428696473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343428699576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343428713129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343428716417
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343428716598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343428719781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343428740504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343428743094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343428746181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343428751442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343428771797
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343428780026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343428782923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343428790846
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1343428790889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343428792821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343428793936
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343428795412
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343428796769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343428797409
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343428798013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343428800944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343428809067
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1343428809104
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343430233811
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343430235414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343430250540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343435466403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343435470459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343440482354
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343440507122
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1343440555358
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343440561084
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343440562205
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1343440569151
