what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341962321372
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1341962371107
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1341962375193
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1341962376854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1341962382635
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1341962389668
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341962396007
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1341962419067
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341962428154
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1341962565797
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1341962566712
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1341962567596
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1341962569455
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1341962594720
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341962679490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341962682970
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341962697863
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1341962697895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341962724652
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341962724791
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1341962745903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341962773279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341962773332
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341962775015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341962800021
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341962805086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341962829524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341962835724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341962836854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341962837005
